               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 335,            0.010534,           0.0032168,                   0,             0.99139,             0.98402,             0.99491,             0.79763,            0.016797,           0.0035883,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,            0.011038,           0.0032594,                   0,             0.98222,             0.99145,             0.99474,             0.78965,            0.017283,           0.0035946,                   0,            0.003367,            0.003367,            0.003367
                 337,            0.010837,           0.0033044,                   0,             0.98948,             0.99145,             0.99457,             0.79925,            0.016769,           0.0036173,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,            0.010545,            0.003364,                   0,             0.98318,             0.99915,             0.99406,             0.79794,            0.016857,           0.0036045,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,            0.011207,           0.0032527,                   0,             0.98213,             0.99145,             0.99432,              0.7988,            0.016663,             0.00366,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,            0.010846,           0.0033312,                   0,             0.98224,             0.99145,             0.99457,             0.79528,             0.01713,           0.0036625,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,            0.010406,           0.0032206,                   0,              0.9914,             0.98576,             0.99491,             0.79963,            0.017008,           0.0036191,                   0,            0.003268,            0.003268,            0.003268
                 342,            0.010937,           0.0033868,                   0,             0.98728,             0.99145,             0.99483,             0.80955,            0.016743,           0.0036884,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,            0.010326,           0.0031148,                   0,             0.97926,             0.99145,             0.99457,             0.80165,            0.017005,           0.0037118,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.011111,           0.0034774,                   0,             0.97482,                   1,             0.99449,             0.80396,            0.017327,           0.0035952,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.011339,           0.0034143,                   0,             0.98167,                   1,             0.99483,             0.80652,            0.016987,           0.0034159,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.011009,           0.0032693,                   0,             0.99152,             0.99969,             0.99483,             0.80457,            0.017096,            0.003351,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.010829,           0.0034527,                   0,             0.98982,                   1,             0.99492,             0.79398,            0.017251,           0.0034575,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.010857,            0.003337,                   0,             0.98962,                   1,             0.99492,             0.79557,            0.017408,           0.0035601,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.010197,           0.0031155,                   0,             0.98978,                   1,             0.99492,             0.80279,            0.017155,           0.0035383,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,            0.010679,           0.0032225,                   0,              0.9998,             0.99145,               0.995,             0.80853,            0.016666,           0.0034844,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,           0.0099763,           0.0029561,                   0,             0.98319,             0.99997,             0.99475,             0.80438,            0.016658,           0.0035367,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.010284,           0.0031918,                   0,             0.98204,                   1,             0.99491,             0.80641,            0.016706,           0.0035102,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,            0.010728,            0.003249,                   0,             0.99151,             0.99835,             0.99483,             0.79348,            0.017176,           0.0035314,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.010704,           0.0032515,                   0,             0.99152,             0.99952,             0.99492,             0.80072,             0.01692,            0.003525,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.010372,           0.0032586,                   0,                   1,              0.9895,               0.995,             0.79487,            0.017096,           0.0035082,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,            0.010439,           0.0031261,                   0,             0.99743,             0.99145,               0.995,             0.79828,            0.017338,           0.0035265,                   0,            0.002971,            0.002971,            0.002971
                 357,            0.010427,            0.003124,                   0,             0.99151,             0.99828,               0.995,             0.80201,            0.017204,           0.0034926,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.010422,           0.0030698,                   0,             0.99127,                   1,               0.995,             0.79541,            0.017204,           0.0035175,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,            0.010097,           0.0031759,                   0,             0.98966,                   1,               0.995,             0.79634,            0.017152,            0.003507,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,           0.0098059,           0.0029747,                   0,             0.99038,                   1,             0.99492,              0.8008,            0.017029,           0.0035152,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.010314,           0.0032194,                   0,             0.99067,                   1,             0.99483,             0.80098,             0.01667,           0.0034385,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.010189,           0.0031113,                   0,             0.99062,                   1,             0.99492,             0.79573,            0.016767,           0.0034516,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,           0.0098111,           0.0031663,                   0,             0.99427,             0.99145,               0.995,             0.79979,            0.016879,             0.00349,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.010141,           0.0031831,                   0,             0.98228,             0.99145,             0.99449,             0.80062,            0.016945,           0.0035756,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.009943,           0.0030602,                   0,             0.98318,             0.99908,             0.99475,             0.79342,            0.017161,           0.0035672,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,            0.010074,           0.0032955,                   0,             0.98705,                   1,               0.995,             0.79226,            0.016994,           0.0034843,                   0,            0.002773,            0.002773,            0.002773
                 367,           0.0099278,           0.0029683,                   0,             0.99122,                   1,               0.995,             0.79636,            0.016859,           0.0034197,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,           0.0099014,           0.0031648,                   0,             0.99013,                   1,             0.99475,             0.79587,            0.016958,           0.0034202,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.009917,           0.0031427,                   0,             0.99004,                   1,             0.99492,             0.80101,            0.017208,           0.0034582,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.010029,           0.0031544,                   0,             0.99906,             0.99145,               0.995,             0.79439,            0.017235,           0.0034985,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.010241,           0.0031781,                   0,             0.99002,                   1,               0.995,             0.79915,            0.017002,            0.003523,                   0,            0.002674,            0.002674,            0.002674
                 372,             0.01027,           0.0030075,                   0,              0.9892,                   1,               0.995,              0.8005,            0.017066,           0.0035275,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,           0.0099452,            0.003043,                   0,             0.99908,                   1,               0.995,              0.8023,            0.016858,           0.0034483,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.010047,           0.0029486,                   0,             0.99745,                   1,               0.995,              0.7952,            0.017016,           0.0034378,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,            0.010226,           0.0030297,                   0,             0.99217,                   1,               0.995,             0.79607,            0.017401,           0.0035121,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.010653,           0.0031991,                   0,             0.99086,                   1,               0.995,             0.79742,             0.01724,           0.0035147,                   0,            0.002575,            0.002575,            0.002575
                 377,             0.01009,            0.003422,                   0,             0.99083,                   1,             0.99492,             0.81059,             0.01676,           0.0034657,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.010209,           0.0032083,                   0,              0.9906,                   1,             0.99475,             0.80446,            0.016922,           0.0035012,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,             0.01025,           0.0032712,                   0,             0.99081,                   1,               0.995,              0.8057,            0.017006,           0.0034711,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.010267,           0.0032676,                   0,             0.99657,                   1,               0.995,              0.8092,            0.016828,           0.0034377,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.009756,           0.0030491,                   0,             0.99831,                   1,               0.995,             0.81465,            0.016814,           0.0034531,                   0,            0.002476,            0.002476,            0.002476
                 382,           0.0093567,           0.0030252,                   0,             0.99658,                   1,               0.995,             0.80147,            0.016727,           0.0034602,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,           0.0093846,           0.0029621,                   0,             0.99824,                   1,               0.995,             0.80903,            0.016921,           0.0035182,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,           0.0092164,           0.0028952,                   0,             0.99046,                   1,               0.995,             0.79934,            0.017367,           0.0036398,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,            0.010091,           0.0033478,                   0,             0.99145,                   1,               0.995,             0.80315,            0.017337,           0.0035972,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,           0.0099212,           0.0030626,                   0,             0.99152,             0.99944,               0.995,             0.81092,            0.017082,           0.0035832,                   0,            0.002377,            0.002377,            0.002377
                 387,           0.0096304,           0.0030386,                   0,             0.99152,             0.99969,               0.995,             0.80899,            0.016769,           0.0035084,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,           0.0097867,           0.0030889,                   0,             0.99148,                   1,               0.995,              0.8121,            0.016882,           0.0034496,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,           0.0099306,           0.0032103,                   0,             0.99152,              0.9994,             0.99492,             0.80613,            0.016982,           0.0034622,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,           0.0097166,            0.003029,                   0,             0.99152,             0.99938,             0.99483,             0.80179,            0.017304,           0.0035776,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,           0.0094227,           0.0031729,                   0,             0.99028,                   1,             0.99492,             0.79498,            0.017186,           0.0035671,                   0,            0.002278,            0.002278,            0.002278
                 392,           0.0097755,           0.0031658,                   0,             0.99152,             0.99923,             0.99492,             0.79844,            0.017136,           0.0035678,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,           0.0091307,           0.0027948,                   0,              0.9915,             0.99661,             0.99492,             0.79594,            0.017438,           0.0036184,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,           0.0095093,            0.003123,                   0,             0.99152,              0.9998,             0.99492,             0.78977,             0.01724,           0.0036494,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,           0.0097876,           0.0031605,                   0,             0.99018,                   1,               0.995,             0.79752,            0.017159,           0.0036207,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,           0.0098271,           0.0030621,                   0,             0.99041,                   1,               0.995,             0.80469,            0.016934,           0.0035785,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.010273,           0.0031128,                   0,             0.99015,                   1,               0.995,             0.79946,            0.016728,           0.0035465,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,           0.0093462,           0.0029725,                   0,                   1,             0.99868,               0.995,             0.80366,            0.016787,           0.0035461,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,            0.010022,            0.003326,                   0,                   1,             0.99852,               0.995,             0.80152,            0.017094,            0.003604,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,           0.0096321,           0.0030723,                   0,                   1,             0.99717,               0.995,             0.80584,            0.016916,            0.003599,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,           0.0092179,           0.0028035,                   0,             0.99141,                   1,               0.995,             0.80666,            0.016996,           0.0035748,                   0,             0.00208,             0.00208,             0.00208
                 402,           0.0096508,           0.0029344,                   0,                   1,             0.99077,               0.995,             0.80498,            0.017161,           0.0036545,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,           0.0095614,           0.0032254,                   0,             0.99152,             0.99959,               0.995,             0.79642,            0.017477,           0.0036757,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,           0.0094356,           0.0030634,                   0,                   1,             0.99946,               0.995,             0.79856,            0.017329,            0.003589,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,           0.0095814,           0.0029136,                   0,             0.98988,                   1,               0.995,             0.80901,            0.017114,           0.0035223,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,           0.0097889,           0.0029598,                   0,             0.99131,                   1,               0.995,             0.80997,            0.017022,            0.003524,                   0,            0.001981,            0.001981,            0.001981
                 407,           0.0092976,           0.0029613,                   0,             0.99661,             0.99145,               0.995,             0.81029,            0.016949,           0.0035505,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,           0.0094541,           0.0030571,                   0,             0.99751,             0.99145,               0.995,             0.80985,            0.016972,            0.003588,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,           0.0088852,           0.0031273,                   0,             0.98892,             0.98291,             0.99458,             0.81045,             0.01689,           0.0035886,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,           0.0092461,            0.003078,                   0,             0.99842,             0.99145,               0.995,             0.80327,            0.016895,           0.0035966,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,           0.0092627,           0.0029929,                   0,             0.99837,             0.99145,               0.995,             0.80341,            0.016823,            0.003566,                   0,            0.001882,            0.001882,            0.001882
                 412,           0.0093007,            0.003136,                   0,                   1,             0.99825,               0.995,             0.81082,            0.016681,           0.0035001,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,           0.0091766,           0.0028076,                   0,             0.99845,                   1,               0.995,             0.81192,            0.016849,           0.0034945,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,           0.0094263,           0.0028458,                   0,             0.99747,                   1,               0.995,             0.81142,            0.016841,           0.0035209,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,           0.0092769,           0.0030223,                   0,             0.99152,             0.99993,               0.995,             0.80061,            0.016852,           0.0035766,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,           0.0093492,           0.0028906,                   0,             0.99152,             0.99914,             0.99483,             0.79813,             0.01711,           0.0036794,                   0,            0.001783,            0.001783,            0.001783
                 417,           0.0090215,            0.002949,                   0,             0.99153,             0.99997,             0.99483,             0.79859,            0.017129,           0.0036984,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,           0.0087836,           0.0029211,                   0,             0.99082,                   1,               0.995,             0.80406,            0.016918,           0.0036725,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,           0.0089356,           0.0030619,                   0,             0.99152,             0.99975,               0.995,             0.81041,            0.016794,           0.0036213,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,           0.0092131,           0.0029892,                   0,             0.99149,                   1,               0.995,             0.81186,            0.017012,           0.0035864,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,           0.0092482,           0.0029418,                   0,             0.99079,                   1,               0.995,             0.80784,            0.017025,           0.0036316,                   0,            0.001684,            0.001684,            0.001684
                 422,           0.0090764,            0.002942,                   0,             0.99083,                   1,             0.99492,             0.80956,            0.017032,           0.0036534,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,           0.0089564,             0.00293,                   0,             0.99074,                   1,             0.99492,             0.80597,             0.01705,           0.0036453,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,           0.0089741,           0.0027979,                   0,             0.99152,                   1,               0.995,             0.80605,            0.017108,           0.0036491,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,           0.0090839,           0.0030183,                   0,             0.99642,                   1,               0.995,             0.79968,             0.01721,           0.0036623,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,           0.0089378,           0.0029497,                   0,              0.9959,                   1,               0.995,             0.80645,            0.017295,           0.0036674,                   0,            0.001585,            0.001585,            0.001585
                 427,           0.0087521,           0.0029644,                   0,             0.99576,                   1,               0.995,              0.8025,             0.01724,           0.0036518,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,           0.0090842,            0.002752,                   0,             0.99751,                   1,               0.995,             0.80273,             0.01714,           0.0036232,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.008947,           0.0029675,                   0,             0.99831,                   1,               0.995,              0.8084,            0.017243,           0.0036327,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,           0.0091073,           0.0029441,                   0,             0.98926,             0.99145,             0.99483,             0.80842,            0.017238,           0.0036197,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,           0.0089085,           0.0029459,                   0,             0.98272,             0.99145,             0.99474,             0.80958,             0.01718,           0.0036432,                   0,            0.001486,            0.001486,            0.001486
                 432,           0.0090885,           0.0028784,                   0,             0.99152,             0.99913,               0.995,              0.8125,            0.017125,           0.0036629,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,           0.0086359,           0.0027757,                   0,             0.99152,             0.99929,               0.995,             0.81887,            0.016854,           0.0036104,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,           0.0085314,           0.0029588,                   0,             0.99066,                   1,               0.995,             0.82239,            0.016733,           0.0035704,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,           0.0089592,           0.0029883,                   0,             0.99058,                   1,               0.995,              0.8135,            0.016806,           0.0036122,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,           0.0091825,           0.0028503,                   0,             0.99055,                   1,               0.995,             0.81058,            0.016673,           0.0036412,                   0,            0.001387,            0.001387,            0.001387
                 437,           0.0084526,           0.0028144,                   0,             0.99152,             0.99993,               0.995,             0.81653,            0.016724,           0.0036723,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,           0.0091731,           0.0028465,                   0,                   1,             0.99725,               0.995,             0.81122,            0.016568,           0.0036201,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,           0.0085697,           0.0028131,                   0,             0.99852,                   1,               0.995,             0.81239,            0.016562,           0.0035589,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,           0.0087787,           0.0030896,                   0,             0.99911,                   1,               0.995,             0.80809,            0.016748,            0.003555,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,           0.0091102,           0.0028865,                   0,             0.99062,                   1,             0.99492,             0.81163,            0.016745,           0.0035675,                   0,            0.001288,            0.001288,            0.001288
                 442,           0.0085862,           0.0028009,                   0,              0.9909,                   1,             0.99483,             0.80775,            0.016765,           0.0036082,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,           0.0087417,           0.0029758,                   0,             0.99065,                   1,             0.99483,             0.81013,            0.016917,           0.0036245,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,           0.0089327,           0.0029325,                   0,             0.99059,                   1,             0.99483,             0.80837,            0.016886,            0.003624,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,           0.0088055,           0.0030125,                   0,             0.99072,                   1,               0.995,              0.8119,            0.016852,           0.0035795,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,           0.0087286,           0.0028485,                   0,             0.99925,                   1,               0.995,             0.81214,            0.016717,           0.0035516,                   0,            0.001189,            0.001189,            0.001189
                 447,           0.0087067,           0.0029126,                   0,             0.99332,                   1,               0.995,             0.80859,            0.016664,           0.0035331,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,           0.0084942,           0.0028061,                   0,             0.99588,                   1,               0.995,             0.80871,            0.016809,           0.0035347,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,           0.0085068,           0.0027829,                   0,             0.99726,                   1,               0.995,             0.81443,            0.016741,           0.0035248,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,           0.0084136,           0.0029215,                   0,             0.99213,                   1,               0.995,             0.81058,            0.016739,           0.0035801,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,           0.0090479,           0.0030231,                   0,             0.99143,                   1,             0.99492,             0.81364,             0.01678,           0.0036383,                   0,             0.00109,             0.00109,             0.00109
                 452,           0.0085236,           0.0029294,                   0,             0.99152,             0.99972,             0.99492,             0.81562,            0.016755,           0.0036327,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,           0.0085001,           0.0030492,                   0,             0.99091,                   1,               0.995,             0.81018,            0.016746,           0.0035944,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,           0.0083533,           0.0027766,                   0,             0.99144,                   1,               0.995,             0.81219,            0.016769,           0.0035625,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,           0.0084792,           0.0026859,                   0,             0.99517,                   1,               0.995,             0.81276,            0.016835,            0.003571,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,           0.0084976,           0.0028205,                   0,             0.99634,                   1,               0.995,             0.81558,            0.016827,           0.0035848,                   0,            0.000991,            0.000991,            0.000991
                 457,           0.0082743,           0.0029408,                   0,             0.99605,                   1,               0.995,             0.81478,            0.016856,           0.0035949,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,           0.0085663,           0.0029739,                   0,             0.99841,                   1,               0.995,              0.8166,            0.016847,           0.0035979,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,           0.0082164,            0.002777,                   0,             0.99824,                   1,               0.995,             0.81308,            0.016721,            0.003595,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,           0.0084444,           0.0029109,                   0,             0.99773,                   1,               0.995,             0.80935,            0.016687,           0.0036195,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,           0.0083293,            0.002871,                   0,             0.99702,                   1,               0.995,                0.81,            0.016646,           0.0036613,                   0,            0.000892,            0.000892,            0.000892
                 462,           0.0079313,           0.0027034,                   0,             0.99692,                   1,               0.995,             0.81215,            0.016761,           0.0036834,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,           0.0082952,           0.0027752,                   0,             0.99737,                   1,               0.995,             0.81287,            0.016801,           0.0036718,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,           0.0085222,            0.002716,                   0,             0.99777,                   1,               0.995,             0.81251,            0.016893,            0.003656,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,           0.0084821,           0.0028511,                   0,             0.99527,                   1,               0.995,             0.81184,             0.01666,            0.003661,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,           0.0083728,           0.0026979,                   0,             0.99083,                   1,               0.995,             0.81061,            0.016581,           0.0036582,                   0,            0.000793,            0.000793,            0.000793
                 467,           0.0087329,           0.0029563,                   0,              0.9908,                   1,               0.995,             0.81362,            0.016526,           0.0036424,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,           0.0084648,           0.0026042,                   0,             0.99083,                   1,               0.995,             0.81706,            0.016628,           0.0036297,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,           0.0082675,           0.0027204,                   0,             0.99391,                   1,               0.995,              0.8182,            0.016657,           0.0036242,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,           0.0085742,           0.0027326,                   0,             0.99551,                   1,               0.995,             0.81714,            0.016654,           0.0036488,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,           0.0081387,           0.0026754,                   0,             0.99376,                   1,               0.995,             0.81763,            0.016671,           0.0036876,                   0,            0.000694,            0.000694,            0.000694
                 472,           0.0086292,           0.0029078,                   0,             0.99585,                   1,               0.995,              0.8183,            0.016643,           0.0037023,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,           0.0083611,           0.0026697,                   0,             0.99605,                   1,               0.995,              0.8123,            0.016566,            0.003704,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0084421,           0.0027308,                   0,             0.99697,                   1,               0.995,             0.81089,            0.016573,           0.0037089,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,           0.0078895,           0.0028735,                   0,             0.99788,                   1,               0.995,             0.81621,            0.016572,            0.003698,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,            0.008336,            0.002636,                   0,             0.99828,                   1,               0.995,             0.81341,            0.016623,           0.0036937,                   0,            0.000595,            0.000595,            0.000595
                 477,           0.0077097,           0.0025325,                   0,             0.99846,                   1,               0.995,             0.80996,            0.016697,           0.0036901,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,            0.007983,           0.0027145,                   0,             0.99849,                   1,               0.995,             0.81316,            0.016746,           0.0036847,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,           0.0075115,           0.0029627,                   0,             0.99925,                   1,               0.995,             0.80883,            0.016822,           0.0036889,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,            0.008411,           0.0029889,                   0,             0.99719,                   1,               0.995,             0.81109,            0.016717,           0.0036743,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0079752,           0.0026129,                   0,             0.99889,                   1,               0.995,             0.81064,            0.016701,           0.0036599,                   0,            0.000496,            0.000496,            0.000496
                 482,           0.0078096,           0.0026855,                   0,             0.99433,                   1,               0.995,             0.81205,            0.016674,           0.0036517,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,           0.0082559,           0.0027065,                   0,             0.99515,                   1,               0.995,             0.81085,            0.016669,           0.0036399,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,           0.0083536,            0.002739,                   0,             0.99877,                   1,               0.995,             0.81277,            0.016593,           0.0036299,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,            0.007916,           0.0025853,                   0,                   1,             0.99773,               0.995,             0.81705,            0.016527,           0.0036356,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0081493,             0.00267,                   0,                   1,             0.99841,               0.995,             0.81431,            0.016543,           0.0036393,                   0,            0.000397,            0.000397,            0.000397
                 487,           0.0078009,           0.0027766,                   0,             0.99077,                   1,               0.995,             0.81114,            0.016579,           0.0036432,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,           0.0079866,           0.0028524,                   0,             0.99092,                   1,               0.995,             0.81076,            0.016682,           0.0036582,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,           0.0077458,            0.002558,                   0,             0.99097,                   1,               0.995,             0.80939,             0.01665,            0.003669,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,           0.0073991,           0.0025198,                   0,             0.99081,                   1,               0.995,             0.81166,            0.016614,           0.0036646,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,           0.0083075,           0.0028963,                   0,             0.99359,                   1,               0.995,             0.81309,            0.016565,           0.0036599,                   0,            0.000298,            0.000298,            0.000298
                 492,           0.0077527,           0.0026811,                   0,             0.99989,                   1,               0.995,              0.8124,            0.016564,           0.0036662,                   0,           0.0002782,           0.0002782,           0.0002782
                 493,           0.0077462,           0.0027688,                   0,             0.99936,                   1,               0.995,             0.80926,             0.01657,           0.0036757,                   0,           0.0002584,           0.0002584,           0.0002584
                 494,            0.007928,            0.002936,                   0,             0.99313,                   1,               0.995,             0.81205,            0.016656,           0.0036876,                   0,           0.0002386,           0.0002386,           0.0002386
                 495,           0.0080602,           0.0027474,                   0,             0.99331,                   1,               0.995,             0.80563,            0.016673,            0.003692,                   0,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0079214,           0.0028674,                   0,              0.9992,                   1,               0.995,             0.80785,            0.016697,           0.0036862,                   0,            0.000199,            0.000199,            0.000199
                 497,           0.0081567,           0.0030106,                   0,             0.99854,                   1,               0.995,             0.80841,             0.01663,           0.0036767,                   0,           0.0001792,           0.0001792,           0.0001792
                 498,           0.0076915,           0.0026946,                   0,              0.9983,                   1,               0.995,             0.81126,            0.016607,           0.0036665,                   0,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0078196,           0.0027055,                   0,             0.99829,                   1,               0.995,             0.80938,             0.01662,            0.003664,                   0,           0.0001396,           0.0001396,           0.0001396
